user_id,edad,sexo,estado_civil,numero_hijos,empleo_formal,ingreso_mensual,linea_credito,credito_utilizado,frecuencia_ahorro,monto_promedio_ahorro,perfil_financiero
1894,23,M,Divorciado,1,1,65826,80000,29919,Media,6582.6,En observacion
1895,41,F,Soltero,2,0,20454,80000,79100,Baja,613.62,En riesgo
1896,25,F,Casado,0,0,8682,15000,7834,Media,868.2,En observacion
1897,48,M,Unión libre,2,1,52106,50000,27719,Media,5210.6,En observacion
1898,47,F,Soltero,4,0,23027,80000,45227,Media,2302.7,En observacion
1899,34,M,Divorciado,1,0,62110,80000,13474,Media,6211.0,En observacion
1900,67,M,Casado,3,0,46914,50000,10071,Media,4691.4,En observacion
1901,53,F,Unión libre,3,0,56173,50000,17201,Alta,12358.06,En observacion
1902,29,F,Unión libre,4,1,21492,30000,17222,Alta,4728.24,En observacion
1903,37,M,Unión libre,0,0,16527,120000,39535,Media,1652.7,En observacion
1904,67,M,Divorciado,3,0,10362,80000,56961,Media,1036.2,En riesgo
1905,27,M,Divorciado,3,0,23938,15000,7595,Media,2393.8,En observacion
1906,63,F,Soltero,0,0,53077,30000,29485,Alta,11676.94,En riesgo
1907,51,F,Casado,4,1,50979,80000,7967,Baja,1529.37,En observacion
1908,45,F,Divorciado,2,0,10380,80000,21070,Baja,311.4,En observacion
1909,25,F,Divorciado,3,1,45090,30000,18023,Alta,9919.8,En riesgo
1910,46,F,Soltero,4,0,48345,50000,41739,Media,4834.5,En riesgo
1911,43,F,Casado,3,0,67141,50000,23190,Media,6714.1,En observacion
1912,41,M,Soltero,3,1,22241,120000,21511,Baja,667.23,En observacion
1913,55,M,Casado,2,1,31542,30000,24516,Alta,6939.24,En riesgo
1914,31,F,Casado,3,1,55472,50000,20954,Alta,12203.84,En observacion
1915,35,M,Divorciado,3,0,26745,50000,14150,Media,2674.5,En observacion
1916,28,M,Divorciado,0,1,25811,120000,19836,Media,2581.1,En observacion
1917,58,F,Casado,2,0,29633,80000,38427,Media,2963.3,En observacion
1918,20,F,Soltero,2,0,33712,30000,12981,Media,3371.2,En observacion
1919,51,M,Soltero,3,0,58198,30000,18040,Media,5819.8,En riesgo
1920,48,F,Soltero,1,0,23573,120000,26781,Media,2357.3,En observacion
1921,25,F,Unión libre,3,1,65574,50000,38830,Media,6557.4,En riesgo
1922,50,M,Soltero,4,0,19477,120000,72759,Media,1947.7,En riesgo
1923,57,F,Casado,2,1,58430,30000,25922,Alta,12854.6,En riesgo
1924,67,F,Casado,1,0,36474,120000,15111,Baja,1094.22,En observacion
1925,23,M,Casado,4,0,61130,15000,10472,Baja,1833.9,En riesgo
1926,54,F,Unión libre,4,1,53297,30000,1263,Alta,11725.34,Saludable
1927,54,F,Unión libre,0,0,15230,50000,32010,Baja,456.9,En riesgo
1928,33,M,Unión libre,0,1,41830,15000,10277,Media,4183.0,En riesgo
1929,44,M,Divorciado,2,1,28829,50000,21528,Alta,6342.38,En observacion
1930,27,F,Divorciado,2,1,40323,120000,106811,Media,4032.3,En riesgo
1931,55,M,Soltero,0,0,64602,80000,76449,Media,6460.2,En riesgo
1932,36,M,Divorciado,3,1,14619,120000,68917,Media,1461.9,En observacion
1933,20,F,Divorciado,0,0,39765,50000,14328,Baja,1192.95,En observacion
1934,32,M,Unión libre,4,0,75199,15000,391,Alta,16543.78,Saludable
1935,55,M,Unión libre,2,0,70521,15000,4658,Baja,2115.63,En observacion
1936,61,M,Soltero,1,1,66272,15000,14589,Media,6627.2,En riesgo
1937,23,F,Divorciado,0,0,67717,120000,97820,Baja,2031.51,En riesgo
1938,30,F,Casado,2,0,53876,30000,10518,Media,5387.6,En observacion
1939,36,M,Unión libre,4,1,75689,120000,86298,Media,7568.9,En riesgo
1940,50,M,Soltero,3,0,11589,30000,5951,Alta,2549.58,Saludable
1941,54,M,Casado,3,1,68034,120000,41115,Media,6803.4,En observacion
1942,68,F,Unión libre,0,0,38535,80000,8154,Media,3853.5,En observacion
1943,51,F,Unión libre,1,0,79018,30000,873,Media,7901.8,En observacion
1944,70,M,Unión libre,4,0,39568,30000,14380,Baja,1187.04,En observacion
1945,47,M,Unión libre,2,1,46204,15000,8860,Baja,1386.12,En observacion
1946,53,M,Casado,1,0,14205,15000,295,Baja,426.15,En observacion
1947,21,M,Divorciado,4,1,59274,80000,19770,Media,5927.4,En observacion
1948,24,M,Unión libre,2,1,78202,15000,81,Media,7820.2,En observacion
1949,40,F,Unión libre,0,0,10293,15000,14888,Alta,2264.46,En riesgo
1950,59,F,Casado,4,0,29720,120000,44876,Baja,891.6,En observacion
1951,70,F,Soltero,4,0,17453,50000,31727,Media,1745.3,En riesgo
1952,24,M,Divorciado,1,1,38739,50000,27759,Media,3873.9,En observacion
1953,66,F,Soltero,1,0,30067,80000,48368,Baja,902.01,En riesgo
1954,35,F,Casado,3,0,10550,120000,109573,Baja,316.5,En riesgo
1955,56,F,Soltero,0,1,10847,15000,13312,Media,1084.7,En riesgo
1956,48,F,Unión libre,1,1,63890,30000,6959,Media,6389.0,En observacion
1957,43,F,Soltero,1,0,70556,120000,110994,Baja,2116.68,En riesgo
1958,38,M,Divorciado,1,1,11242,120000,98179,Media,1124.2,En riesgo
1959,46,F,Divorciado,2,0,29294,80000,41723,Media,2929.4,En observacion
1960,25,M,Unión libre,1,0,37716,30000,29588,Alta,8297.52,En riesgo
1961,62,F,Soltero,3,0,16040,30000,2980,Baja,481.2,En observacion
1962,24,M,Divorciado,0,1,36750,50000,25777,Baja,1102.5,En observacion
1963,28,F,Soltero,3,0,39429,120000,9335,Media,3942.9,En observacion
1964,23,M,Unión libre,0,1,78344,50000,6380,Media,7834.4,En observacion
1965,47,F,Casado,2,1,78450,15000,6477,Media,7845.0,En observacion
1966,52,F,Soltero,4,1,16164,15000,8279,Baja,484.92,En observacion
1967,37,F,Divorciado,4,0,44269,80000,30437,Media,4426.9,En observacion
1968,18,M,Soltero,4,0,52038,80000,9772,Alta,11448.36,Saludable
1969,40,F,Divorciado,3,0,51903,15000,1260,Media,5190.3,En observacion
1970,49,F,Divorciado,2,0,29067,120000,105059,Alta,6394.74,En riesgo
1971,44,F,Divorciado,4,1,56449,15000,9940,Baja,1693.47,En riesgo
1972,64,F,Soltero,4,0,40745,120000,35084,Media,4074.5,En observacion
1973,21,M,Divorciado,2,0,34357,30000,26577,Media,3435.7,En riesgo
1974,41,F,Unión libre,3,1,55586,80000,51647,Alta,12228.92,En riesgo
1975,37,M,Unión libre,4,0,15595,80000,33596,Alta,3430.9,En observacion
1976,45,M,Divorciado,0,1,42347,120000,2448,Baja,1270.41,En observacion
1977,24,M,Divorciado,0,1,65538,80000,59786,Media,6553.8,En riesgo
1978,22,M,Soltero,4,0,15340,120000,69222,Media,1534.0,En observacion
1979,32,M,Casado,3,0,64196,50000,17745,Baja,1925.88,En observacion
1980,60,F,Unión libre,0,0,13227,120000,44299,Media,1322.7,En observacion
1981,44,M,Unión libre,4,1,41721,120000,80455,Media,4172.1,En riesgo
1982,32,M,Soltero,1,0,17813,30000,1388,Alta,3918.86,Saludable
1983,52,F,Divorciado,4,1,31834,50000,8406,Media,3183.4,En observacion
1984,37,F,Unión libre,1,0,49506,120000,48802,Media,4950.6,En observacion
1985,46,M,Divorciado,3,0,66024,30000,18213,Media,6602.4,En riesgo
1986,64,M,Soltero,4,0,37598,50000,9996,Media,3759.8,En observacion
1987,22,F,Unión libre,3,0,33560,30000,19817,Alta,7383.2,En riesgo
1988,67,M,Divorciado,4,1,69107,120000,104662,Baja,2073.21,En riesgo
1989,19,M,Soltero,3,0,74260,15000,11128,Baja,2227.8,En riesgo
1990,50,F,Divorciado,2,1,32038,120000,51465,Baja,961.14,En observacion
1991,33,F,Unión libre,2,0,52240,80000,61748,Media,5224.0,En riesgo
1992,40,M,Casado,4,0,45349,120000,115670,Baja,1360.47,En riesgo
1993,20,F,Soltero,3,1,42364,80000,57118,Media,4236.4,En riesgo
1994,59,M,Divorciado,0,0,50390,50000,23961,Media,5039.0,En observacion
1995,29,F,Casado,1,0,72158,30000,26987,Media,7215.8,En riesgo
1996,62,F,Casado,1,1,25812,50000,48158,Media,2581.2,En riesgo
1997,29,M,Divorciado,4,0,52316,120000,106268,Media,5231.6,En riesgo
1998,64,M,Divorciado,4,1,54232,80000,43259,Media,5423.2,En observacion
1999,35,F,Unión libre,2,0,75092,80000,42850,Media,7509.2,En observacion
2000,52,F,Unión libre,1,0,53687,120000,47712,Media,5368.7,En observacion
2001,45,F,Unión libre,1,1,51528,80000,26349,Media,5152.8,En observacion
2002,21,F,Soltero,4,0,51212,15000,13032,Alta,11266.64,En riesgo
2003,22,M,Casado,2,1,22273,50000,19962,Alta,4900.06,En observacion
2004,33,F,Divorciado,1,0,12803,30000,19469,Baja,384.09,En riesgo
2005,69,M,Divorciado,1,0,67714,50000,37359,Alta,14897.08,En riesgo
2006,25,F,Soltero,0,0,19170,80000,25268,Media,1917.0,En observacion
2007,64,M,Casado,2,1,14698,120000,40136,Media,1469.8,En observacion
2008,30,M,Casado,0,0,50187,50000,43400,Media,5018.7,En riesgo
2009,40,M,Divorciado,2,1,46410,15000,470,Media,4641.0,En observacion
2010,41,M,Casado,1,1,20915,120000,44896,Media,2091.5,En observacion
2011,66,M,Casado,4,0,66231,120000,58237,Alta,14570.82,En observacion
2012,24,F,Casado,0,0,68803,30000,4233,Media,6880.3,En observacion
2013,38,M,Casado,4,1,23892,50000,43515,Media,2389.2,En riesgo
2014,70,M,Divorciado,0,0,8201,80000,32917,Media,820.1,En observacion
2015,55,M,Soltero,0,1,69269,30000,27175,Baja,2078.07,En riesgo
2016,34,F,Soltero,1,1,24265,15000,7070,Media,2426.5,En observacion
2017,25,M,Casado,0,0,44830,50000,24806,Media,4483.0,En observacion
2018,48,F,Divorciado,2,1,29855,50000,43413,Alta,6568.1,En riesgo
2019,32,F,Unión libre,4,1,68522,15000,4161,Baja,2055.66,En observacion
2020,66,F,Soltero,1,1,56049,50000,23720,Alta,12330.78,En observacion
2021,49,F,Unión libre,1,1,10837,15000,9121,Alta,2384.14,En riesgo
2022,44,F,Unión libre,4,0,36446,15000,1414,Baja,1093.38,En observacion
2023,33,M,Unión libre,3,0,66638,80000,45761,Media,6663.8,En observacion
2024,59,M,Casado,3,0,72896,50000,36678,Media,7289.6,En riesgo
2025,37,M,Divorciado,3,0,36306,80000,37554,Baja,1089.18,En observacion
2026,34,M,Unión libre,4,0,36594,120000,30115,Baja,1097.82,En observacion
2027,36,M,Divorciado,0,0,25091,80000,75492,Media,2509.1,En riesgo
2028,28,M,Casado,3,1,33780,80000,44966,Alta,7431.6,En observacion
2029,26,M,Soltero,4,1,32347,30000,22145,Alta,7116.34,En riesgo
2030,70,F,Divorciado,0,0,69650,30000,4375,Media,6965.0,En observacion
2031,41,M,Soltero,2,1,18796,80000,75066,Baja,563.88,En riesgo
2032,55,F,Casado,3,1,36554,15000,332,Baja,1096.62,En observacion
2033,51,M,Unión libre,2,0,12562,15000,12436,Media,1256.2,En riesgo
2034,28,F,Unión libre,1,0,29550,80000,12092,Baja,886.5,En observacion
2035,62,F,Unión libre,2,1,61672,120000,111089,Baja,1850.16,En riesgo
2036,37,M,Casado,1,0,43507,30000,836,Alta,9571.54,Saludable
2037,68,M,Divorciado,3,0,41608,15000,12172,Media,4160.8,En riesgo
2038,34,F,Divorciado,4,1,8122,30000,6602,Alta,1786.84,Saludable
2039,30,F,Casado,0,0,47210,120000,460,Media,4721.0,En observacion
2040,69,M,Divorciado,4,0,19256,15000,9745,Media,1925.6,En riesgo
2041,24,M,Casado,3,0,16891,80000,76368,Media,1689.1,En riesgo
2042,30,F,Casado,4,0,71266,50000,37754,Media,7126.6,En riesgo
2043,61,F,Divorciado,2,0,51891,120000,23213,Baja,1556.73,En observacion
2044,21,M,Unión libre,2,0,78532,50000,19654,Baja,2355.96,En observacion
2045,62,M,Divorciado,3,1,41491,80000,5268,Baja,1244.73,En observacion
2046,34,F,Divorciado,0,0,60914,120000,106869,Media,6091.4,En riesgo
2047,36,M,Casado,2,0,61070,30000,16436,Media,6107.0,En observacion
2048,35,F,Casado,3,1,44842,50000,49077,Media,4484.2,En riesgo
2049,66,F,Unión libre,0,0,51679,30000,26727,Baja,1550.37,En riesgo
2050,70,M,Soltero,1,0,22764,120000,84050,Media,2276.4,En riesgo
2051,43,M,Divorciado,4,0,18704,50000,28257,Baja,561.12,En observacion
2052,38,F,Soltero,2,0,77553,120000,7717,Baja,2326.59,En observacion
2053,40,M,Soltero,1,0,45143,80000,58389,Media,4514.3,En riesgo
2054,53,F,Unión libre,0,1,32105,15000,1605,Alta,7063.1,Saludable
2055,31,F,Unión libre,0,0,43010,50000,39377,Alta,9462.2,En riesgo
2056,56,M,Casado,4,1,17528,15000,10339,Baja,525.84,En riesgo
2057,21,M,Unión libre,1,1,32900,50000,25990,Media,3290.0,En observacion
2058,55,F,Soltero,2,1,77771,80000,58744,Media,7777.1,En riesgo
2059,53,F,Soltero,1,0,47130,120000,33917,Alta,10368.6,Saludable
2060,31,M,Divorciado,4,0,31304,15000,11590,Media,3130.4,En riesgo
2061,33,F,Divorciado,0,0,33576,15000,12524,Media,3357.6,En riesgo
2062,34,F,Divorciado,0,1,61961,80000,69638,Baja,1858.83,En riesgo
2063,47,M,Divorciado,3,0,13969,30000,10597,Media,1396.9,En observacion
2064,22,M,Divorciado,2,0,76211,120000,33974,Baja,2286.33,En observacion
2065,56,F,Casado,2,0,61445,15000,7193,Alta,13517.9,En observacion
2066,29,M,Unión libre,2,0,73858,120000,34690,Alta,16248.76,Saludable
2067,56,M,Soltero,0,0,37701,120000,98727,Media,3770.1,En riesgo
2068,31,M,Divorciado,1,1,28709,30000,13732,Media,2870.9,En observacion
2069,32,M,Divorciado,2,1,75814,120000,69140,Media,7581.4,En observacion
2070,38,F,Casado,3,0,14018,15000,11381,Media,1401.8,En riesgo
2071,45,F,Unión libre,1,1,52753,120000,59088,Baja,1582.59,En observacion
2072,60,M,Casado,4,0,74132,80000,5946,Media,7413.2,En observacion
2073,31,M,Soltero,4,1,59342,15000,6795,Alta,13055.24,En observacion
2074,41,M,Divorciado,1,0,28640,30000,6223,Media,2864.0,En observacion
2075,46,M,Divorciado,3,1,14965,80000,78015,Media,1496.5,En riesgo
2076,53,M,Soltero,1,0,27784,80000,77640,Alta,6112.48,En riesgo
2077,42,F,Casado,0,1,71531,120000,64955,Media,7153.1,En observacion
2078,52,F,Unión libre,1,0,44865,15000,10876,Media,4486.5,En riesgo
2079,31,M,Divorciado,0,1,79037,30000,17175,Media,7903.7,En observacion
2080,46,F,Soltero,1,1,20215,120000,51013,Alta,4447.3,En observacion
2081,23,F,Divorciado,4,1,25118,50000,32367,Baja,753.54,En riesgo
2082,39,M,Divorciado,0,1,47884,30000,14880,Media,4788.4,En observacion
2083,27,F,Casado,3,0,47535,15000,9955,Baja,1426.05,En riesgo
2084,40,M,Divorciado,3,1,40972,15000,11569,Baja,1229.16,En riesgo
2085,33,F,Soltero,0,0,41681,15000,893,Alta,9169.82,Saludable
2086,24,F,Soltero,1,1,37066,50000,27425,Baja,1111.98,En observacion
2087,59,M,Soltero,1,0,47774,30000,15712,Alta,10510.28,En observacion
2088,55,F,Casado,4,0,21349,30000,27240,Media,2134.9,En riesgo
2089,64,F,Divorciado,2,0,47599,15000,3393,Media,4759.9,En observacion
2090,32,F,Divorciado,0,1,56472,120000,82493,Media,5647.2,En riesgo
2091,68,M,Unión libre,3,0,24615,80000,49855,Media,2461.5,En riesgo
2092,34,M,Unión libre,2,0,19391,15000,10965,Baja,581.73,En riesgo
2093,43,M,Soltero,0,1,30998,30000,11614,Baja,929.94,En observacion
2094,34,M,Divorciado,3,1,22802,80000,33779,Alta,5016.44,En observacion
2095,46,M,Divorciado,4,1,27897,50000,7633,Baja,836.91,En observacion
2096,30,M,Divorciado,4,0,35710,15000,13396,Alta,7856.2,En riesgo
2097,27,M,Divorciado,1,1,32264,30000,203,Media,3226.4,En observacion
2098,49,F,Divorciado,4,0,12228,80000,11108,Media,1222.8,En observacion
2099,34,F,Casado,1,1,15631,15000,4280,Media,1563.1,En observacion
2100,59,M,Divorciado,3,1,18452,50000,4515,Media,1845.2,En observacion
2101,24,F,Soltero,4,0,53591,15000,12091,Baja,1607.73,En riesgo
2102,68,F,Unión libre,2,0,17462,30000,1011,Alta,3841.64,Saludable
2103,36,F,Casado,4,0,66778,15000,12284,Media,6677.8,En riesgo
2104,32,F,Soltero,2,1,73206,15000,10832,Media,7320.6,En riesgo
2105,19,M,Unión libre,1,1,14373,50000,32397,Media,1437.3,En riesgo
2106,68,F,Casado,1,0,20957,30000,1790,Media,2095.7,En observacion
2107,53,F,Unión libre,0,0,19687,30000,3934,Baja,590.61,En observacion
2108,60,F,Soltero,2,0,15930,80000,76898,Media,1593.0,En riesgo
2109,48,M,Divorciado,2,0,60246,50000,13131,Media,6024.6,En observacion
2110,26,F,Divorciado,2,1,45184,15000,1558,Media,4518.4,En observacion
2111,35,F,Soltero,0,0,18888,80000,44187,Baja,566.64,En observacion
2112,56,F,Soltero,4,1,56167,50000,30783,Baja,1685.01,En riesgo
2113,30,M,Unión libre,2,0,71236,30000,15544,Media,7123.6,En observacion
2114,57,M,Unión libre,0,1,77488,120000,86025,Media,7748.8,En riesgo
2115,31,F,Soltero,2,0,34287,15000,8801,Media,3428.7,En observacion
2116,33,F,Casado,2,1,57112,15000,14307,Media,5711.2,En riesgo
2117,57,F,Casado,1,0,48685,15000,11519,Alta,10710.7,En riesgo
2118,54,M,Unión libre,4,0,54819,15000,11670,Media,5481.9,En riesgo
2119,30,M,Divorciado,4,1,45213,80000,37120,Media,4521.3,En observacion
2120,57,F,Divorciado,2,0,52322,30000,12639,Alta,11510.84,En observacion
2121,61,F,Divorciado,4,0,77753,30000,29293,Baja,2332.59,En riesgo
2122,42,M,Divorciado,3,1,34946,15000,2246,Baja,1048.38,En observacion
2123,46,F,Divorciado,4,0,9370,15000,11048,Alta,2061.4,En riesgo
2124,35,M,Divorciado,0,1,68335,120000,74453,Media,6833.5,En riesgo
2125,62,F,Unión libre,2,0,31054,50000,42046,Media,3105.4,En riesgo
2126,28,F,Divorciado,3,1,35736,120000,78881,Media,3573.6,En riesgo
2127,32,M,Soltero,2,0,63684,50000,8887,Media,6368.4,En observacion
2128,39,M,Soltero,1,1,57623,15000,3142,Baja,1728.69,En observacion
2129,39,M,Casado,1,0,47981,15000,3105,Baja,1439.43,En observacion
2130,54,M,Soltero,0,1,73791,15000,3805,Media,7379.1,En observacion
2131,36,F,Unión libre,3,1,12151,120000,100742,Media,1215.1,En riesgo
2132,58,F,Soltero,0,0,70481,15000,12787,Media,7048.1,En riesgo
2133,37,M,Casado,2,1,77449,80000,19733,Media,7744.9,En observacion
2134,41,M,Divorciado,4,1,27161,15000,14914,Media,2716.1,En riesgo
2135,45,M,Soltero,1,1,41782,50000,3,Baja,1253.46,En observacion
2136,29,M,Casado,0,1,76619,15000,12799,Alta,16856.18,En riesgo
2137,47,M,Unión libre,0,1,13497,120000,99977,Alta,2969.34,En riesgo
2138,38,F,Divorciado,3,1,14623,80000,4387,Media,1462.3,En observacion
2139,19,F,Unión libre,1,1,30444,30000,15988,Baja,913.32,En observacion
2140,52,F,Unión libre,2,1,21224,120000,22335,Media,2122.4,En observacion
2141,31,F,Soltero,1,1,54897,50000,28787,Media,5489.7,En observacion
2142,54,M,Unión libre,3,1,48908,120000,7946,Baja,1467.24,En observacion
2143,59,M,Casado,0,0,63744,15000,5581,Alta,14023.68,En observacion
2144,39,M,Divorciado,3,1,69317,80000,11105,Media,6931.7,En observacion
2145,23,M,Soltero,0,0,72514,80000,63105,Baja,2175.42,En riesgo
2146,44,M,Unión libre,2,0,42796,50000,21376,Alta,9415.12,En observacion
2147,68,F,Soltero,3,0,79919,30000,25948,Alta,17582.18,En riesgo
2148,65,M,Divorciado,1,0,51880,50000,48967,Baja,1556.4,En riesgo
2149,34,F,Casado,3,0,52122,15000,8238,Media,5212.2,En observacion
2150,22,M,Casado,0,1,65937,80000,35454,Alta,14506.14,En observacion
2151,48,M,Divorciado,2,1,56769,50000,41279,Media,5676.9,En riesgo
2152,47,F,Divorciado,4,0,31687,120000,108294,Media,3168.7,En riesgo
2153,44,M,Soltero,2,0,14937,50000,22561,Media,1493.7,En observacion
2154,57,F,Casado,0,1,41020,120000,44005,Baja,1230.6,En observacion
2155,62,F,Unión libre,3,1,24979,50000,14344,Media,2497.9,En observacion
2156,45,F,Soltero,2,0,11304,120000,6616,Media,1130.4,En observacion
2157,28,F,Divorciado,2,0,62223,120000,94234,Media,6222.3,En riesgo
2158,25,M,Divorciado,1,0,71483,50000,35479,Baja,2144.49,En riesgo
2159,50,F,Divorciado,2,1,54791,15000,2483,Baja,1643.73,En observacion
2160,22,F,Casado,2,0,57574,30000,17064,Media,5757.4,En observacion
2161,32,M,Divorciado,4,0,68642,30000,3013,Baja,2059.26,En observacion
2162,26,M,Soltero,4,1,49666,15000,12135,Baja,1489.98,En riesgo
2163,55,M,Unión libre,0,0,24915,120000,73572,Baja,747.45,En riesgo
2164,36,M,Casado,2,1,79461,80000,9086,Alta,17481.42,Saludable
2165,52,F,Unión libre,4,1,31362,50000,34017,Media,3136.2,En riesgo
2166,32,F,Soltero,3,1,10377,50000,13548,Baja,311.31,En observacion
2167,47,F,Unión libre,1,0,26588,15000,12288,Media,2658.8,En riesgo
2168,22,M,Divorciado,2,1,14531,120000,22811,Baja,435.93,En observacion
2169,62,F,Soltero,4,0,8367,120000,89255,Baja,251.01,En riesgo
2170,56,M,Divorciado,2,1,57211,30000,21640,Media,5721.1,En riesgo
2171,65,F,Divorciado,3,1,37193,80000,50030,Media,3719.3,En riesgo
2172,33,M,Divorciado,1,0,30301,30000,17186,Media,3030.1,En observacion
2173,21,F,Casado,1,0,71001,50000,48654,Media,7100.1,En riesgo
2174,22,M,Soltero,3,1,49261,80000,53383,Baja,1477.83,En riesgo
2175,42,F,Casado,1,0,9364,120000,23603,Baja,280.92,En observacion
2176,66,F,Casado,0,1,38370,15000,2371,Media,3837.0,En observacion
2177,50,M,Unión libre,3,1,65360,15000,8474,Baja,1960.8,En observacion
2178,62,M,Unión libre,4,0,22440,50000,49886,Alta,4936.8,En riesgo
2179,29,F,Divorciado,1,0,75730,120000,10127,Media,7573.0,En observacion
2180,22,F,Casado,2,1,57563,30000,28258,Baja,1726.89,En riesgo
2181,19,F,Casado,4,0,46773,80000,72217,Baja,1403.19,En riesgo
2182,43,M,Divorciado,4,1,55821,15000,12911,Baja,1674.63,En riesgo
2183,35,M,Casado,0,1,47316,120000,12902,Media,4731.6,En observacion
2184,23,F,Divorciado,4,1,26176,30000,16323,Media,2617.6,En observacion
2185,21,F,Casado,3,1,43494,50000,39318,Media,4349.4,En riesgo
2186,70,F,Unión libre,4,0,12372,30000,12516,Baja,371.16,En observacion
2187,34,F,Casado,0,0,11829,15000,6062,Alta,2602.38,En observacion
2188,38,F,Soltero,3,0,28713,120000,72881,Alta,6316.86,En riesgo
2189,45,M,Unión libre,2,0,27273,30000,12547,Alta,6000.06,En observacion
2190,52,M,Casado,0,0,8097,80000,23549,Media,809.7,En observacion
2191,57,F,Soltero,3,0,60976,15000,12057,Media,6097.6,En riesgo
2192,53,M,Unión libre,0,1,37472,80000,40373,Baja,1124.16,En observacion
2193,31,M,Casado,4,0,16600,15000,6345,Media,1660.0,En observacion
2194,47,F,Unión libre,1,1,19382,80000,4192,Baja,581.46,En observacion
2195,48,F,Divorciado,4,0,19622,50000,36118,Baja,588.66,En riesgo
2196,24,M,Casado,2,0,23380,120000,49927,Media,2338.0,En observacion
2197,41,M,Unión libre,0,0,77144,15000,8837,Media,7714.4,En observacion
2198,37,M,Soltero,2,0,52879,50000,22010,Media,5287.9,En observacion
2199,23,M,Divorciado,4,1,12394,50000,958,Media,1239.4,En observacion
2200,65,M,Casado,4,0,49548,30000,29328,Baja,1486.44,En riesgo
2201,39,M,Casado,2,1,11072,15000,3653,Media,1107.2,En observacion
2202,49,M,Unión libre,0,0,14400,120000,37192,Media,1440.0,En observacion
2203,21,F,Divorciado,3,0,49932,15000,12137,Alta,10985.04,En riesgo
2204,52,M,Divorciado,3,1,56419,15000,1929,Baja,1692.57,En observacion
2205,42,M,Casado,4,1,15420,30000,22409,Media,1542.0,En riesgo
2206,40,F,Unión libre,3,1,61559,80000,6735,Media,6155.9,En observacion
